reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.35,13.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.4,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.45,17.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.5,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.55,20.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.6,22.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.65,24.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.7,26.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.75,28.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.8,30.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.85,32.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.9,34.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.95,36.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.975,36.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,19,quantile,0.99,37.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.15,3.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.2,5.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.25,6.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.3,7.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.35,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.4,10.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.45,11.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.5,13.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.55,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.6,15.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.65,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.7,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.75,19.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.8,20.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.85,22.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.9,23.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.95,24.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.975,25.0
2024-11-23,wk inc flu hosp,0,2024-11-23,19,quantile,0.99,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.15,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.2,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.25,6.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.3,8.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.35,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.4,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.45,12.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.5,13.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.55,14.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.6,16.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.65,17.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.7,18.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.75,20.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.8,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.85,22.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.9,24.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.95,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.975,26.0
2024-11-23,wk inc flu hosp,1,2024-11-30,19,quantile,0.99,26.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.05,2.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.1,4.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.15,7.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.2,9.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.25,12.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.3,14.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.35,17.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.4,19.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.45,22.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.5,24.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.55,27.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.6,29.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.65,32.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.7,34.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.75,37.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.8,39.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.85,42.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.9,44.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.95,47.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.975,48.0
2024-11-23,wk inc flu hosp,2,2024-12-07,19,quantile,0.99,49.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.01,13.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.025,14.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.05,16.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.1,19.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.15,23.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.2,26.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.25,30.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.3,33.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.35,37.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.4,40.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.45,44.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.5,47.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.55,51.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.6,54.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.65,58.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.7,61.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.75,65.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.8,68.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.85,72.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.9,75.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.95,79.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.975,80.0
2024-11-23,wk inc flu hosp,3,2024-12-14,19,quantile,0.99,82.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.05,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.1,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.15,2.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.2,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.25,4.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.3,5.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.35,6.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.4,7.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.45,8.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.5,8.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.55,9.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.6,10.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.65,11.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.7,12.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.75,13.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.8,14.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.85,15.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.9,16.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.95,16.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.975,17.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,20,quantile,0.99,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.1,2.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.15,3.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.2,4.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.25,5.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.3,7.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.35,8.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.4,9.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.45,10.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.5,11.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.55,12.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.6,14.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.65,15.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.7,16.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.75,17.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.8,18.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.85,20.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.9,21.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.95,22.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.975,22.0
2024-11-23,wk inc flu hosp,0,2024-11-23,20,quantile,0.99,23.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.025,0.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.05,1.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.1,3.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.15,4.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.2,6.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.25,8.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.3,9.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.35,11.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.4,12.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.45,14.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.5,16.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.55,17.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.6,19.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.65,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.7,22.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.75,24.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.8,25.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.85,27.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.9,29.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.95,30.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.975,31.0
2024-11-23,wk inc flu hosp,1,2024-11-30,20,quantile,0.99,32.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.025,1.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.05,2.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.1,5.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.15,7.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.2,10.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.25,12.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.3,15.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.35,18.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.4,20.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.45,23.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.5,25.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.55,28.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.6,31.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.65,33.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.7,36.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.75,38.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.8,41.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.85,44.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.9,46.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.95,49.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.975,50.0
2024-11-23,wk inc flu hosp,2,2024-12-07,20,quantile,0.99,51.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.01,20.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.025,21.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.05,22.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.1,25.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.15,27.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.2,30.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.25,32.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.3,35.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.35,38.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.4,40.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.45,43.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.5,45.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.55,48.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.6,50.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.65,53.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.7,55.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.75,58.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.8,61.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.85,63.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.9,66.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.95,68.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.975,70.0
2024-11-23,wk inc flu hosp,3,2024-12-14,20,quantile,0.99,70.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.01,0.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.025,2.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.05,4.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.1,9.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.15,14.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.2,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.25,23.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.3,28.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.35,33.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.4,37.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.45,42.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.5,47.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.55,52.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.6,56.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.65,61.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.7,66.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.75,71.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.8,75.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.85,80.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.9,85.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.95,90.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.975,92.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,21,quantile,0.99,93.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.01,1.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.025,3.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.05,6.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.1,13.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.15,19.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.2,26.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.25,32.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.3,39.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.35,45.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.4,52.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.45,58.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.5,65.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.55,71.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.6,78.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.65,84.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.7,91.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.75,97.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.8,104.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.85,110.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.9,117.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.95,123.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.975,126.0
2024-11-23,wk inc flu hosp,0,2024-11-23,21,quantile,0.99,128.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.01,2.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.025,5.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.05,10.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.1,21.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.15,31.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.2,42.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.25,52.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.3,63.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.35,73.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.4,84.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.45,94.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.5,105.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.55,115.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.6,126.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.65,136.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.7,147.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.75,157.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.8,168.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.85,178.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.9,189.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.95,199.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.975,205.0
2024-11-23,wk inc flu hosp,1,2024-11-30,21,quantile,0.99,208.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.01,39.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.025,43.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.05,49.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.1,61.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.15,73.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.2,85.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.25,97.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.3,109.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.35,121.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.4,133.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.45,145.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.5,157.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.55,169.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.6,181.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.65,193.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.7,205.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.75,217.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.8,230.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.85,242.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.9,254.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.95,266.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.975,272.0
2024-11-23,wk inc flu hosp,2,2024-12-07,21,quantile,0.99,275.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.01,72.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.025,75.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.05,80.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.1,91.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.15,101.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.2,112.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.25,122.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.3,133.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.35,143.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.4,154.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.45,164.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.5,175.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.55,185.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.6,195.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.65,206.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.7,216.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.75,227.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.8,237.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.85,248.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.9,258.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.95,269.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.975,274.0
2024-11-23,wk inc flu hosp,3,2024-12-14,21,quantile,0.99,277.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.01,1.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.025,3.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.05,6.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.1,12.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.15,18.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.2,24.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.25,30.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.3,36.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.35,42.0
2024-11-23,wk inc flu hosp,-1,2024-11-16,22,quantile,0.4,48.0
